LAST NAME,FIRST NAME,MIDDLE NAME,STUDENT ID,COURSE NUMBER,COURSE NAME,COURSE ID,ROOM NUMBER,PERIOD
NEWMAN,CODY-JAMES,I.,1928,CourseNumber109,CourseName129,CourseID426,RoomNumber94,2
NEWMAN,CODY-JAMES,I.,1928,CourseNumber111,CourseName131,CourseID578,RoomNumber51,4
NEWMAN,CODY-JAMES,I.,1928,CourseNumber194,CourseName225,CourseID1270,RoomNumber59,3
NEWMAN,CODY-JAMES,I.,1928,CourseNumber33,CourseName50,CourseID724,RoomNumber69,6
NEWMAN,CODY-JAMES,I.,1928,CourseNumber35,CourseName52,CourseID504,RoomNumber7,8
NEWMAN,CODY-JAMES,I.,1928,CourseNumber39,CourseName56,CourseID534,RoomNumber95,1
NEWMAN,CODY-JAMES,I.,1928,CourseNumber5,CourseName9,CourseID1184,RoomNumber100,5
NEWMAN,CODY-JAMES,I.,1928,CourseNumber55,CourseName72,CourseID754,RoomNumber55,7
NEWSOME,ANTONY,A.,1929,CourseNumber138,CourseName162,CourseID1318,RoomNumber28,5
NEWSOME,ANTONY,A.,1929,CourseNumber16,CourseName27,CourseID44,RoomNumber20,2
NEWSOME,ANTONY,A.,1929,CourseNumber43,CourseName60,CourseID641,RoomNumber45,8
NEWSOME,ANTONY,A.,1929,CourseNumber45,CourseName62,CourseID233,RoomNumber7,4
NEWTON,AARAV,J.,1930,CourseNumber15,CourseName26,CourseID991,RoomNumber42,5
NEWTON,AARAV,J.,1930,CourseNumber150,CourseName179,CourseID1489,RoomNumber12,6
NEWTON,AARAV,J.,1930,CourseNumber35,CourseName52,CourseID110,RoomNumber7,4
NEWTON,AARAV,J.,1930,CourseNumber47,CourseName64,CourseID460,RoomNumber43,7
NEWTON,AARAV,J.,1930,CourseNumber49,CourseName66,CourseID1433,RoomNumber49,8
NEWTON,AARAV,J.,1930,CourseNumber96,CourseName118,CourseID834,RoomNumber28,3
NG,EMANUEL,H.,1931,CourseNumber26,CourseName42,CourseID356,RoomNumber83,3
NG,EMANUEL,H.,1931,CourseNumber3,CourseName7,CourseID1334,RoomNumber7,4
NG,EMANUEL,H.,1931,CourseNumber31,CourseName48,CourseID1178,RoomNumber18,1
NG,EMANUEL,H.,1931,CourseNumber43,CourseName60,CourseID239,RoomNumber67,2
NG,EMANUEL,H.,1931,CourseNumber61,CourseName78,CourseID1279,RoomNumber102,6
NG,EMANUEL,H.,1931,CourseNumber68,CourseName85,CourseID231,RoomNumber46,8
NGO,ELISHA,A.,1932,CourseNumber1,CourseName2,CourseID936,RoomNumber16,8
NGO,ELISHA,A.,1932,CourseNumber137,CourseName159,CourseID679,RoomNumber7,7
NGO,ELISHA,A.,1932,CourseNumber26,CourseName42,CourseID87,RoomNumber35,2
NGO,ELISHA,A.,1932,CourseNumber31,CourseName48,CourseID194,RoomNumber60,6
NGO,ELISHA,A.,1932,CourseNumber43,CourseName60,CourseID1529,RoomNumber4,1
NGO,ELISHA,A.,1932,CourseNumber97,CourseName120,CourseID518,RoomNumber64,5
NGUYEN,AMALIA,Q.,1933,CourseNumber112,CourseName132,CourseID1500,RoomNumber33,2
NGUYEN,AMALIA,Q.,1933,CourseNumber156,CourseName183,CourseID862,RoomNumber59,7
NGUYEN,AMALIA,Q.,1933,CourseNumber33,CourseName50,CourseID1382,RoomNumber34,4
NGUYEN,AMALIA,Q.,1933,CourseNumber35,CourseName52,CourseID465,RoomNumber7,6
NGUYEN,AMALIA,Q.,1933,CourseNumber36,CourseName53,CourseID112,RoomNumber8,3
NGUYEN,AMALIA,Q.,1933,CourseNumber39,CourseName56,CourseID469,RoomNumber95,5
NGUYEN,AMALIA,Q.,1933,CourseNumber94,CourseName114,CourseID384,RoomNumber40,8
NICHOLAS,EKAM,B.,1934,CourseNumber124,CourseName147,CourseID1588,RoomNumber32,1
NICHOLAS,EKAM,B.,1934,CourseNumber27,CourseName43,CourseID1132,RoomNumber93,5
NICHOLAS,EKAM,B.,1934,CourseNumber33,CourseName50,CourseID1382,RoomNumber34,4
NICHOLAS,EKAM,B.,1934,CourseNumber35,CourseName52,CourseID718,RoomNumber7,3
NICHOLAS,EKAM,B.,1934,CourseNumber5,CourseName9,CourseID1391,RoomNumber76,2
NICHOLAS,EKAM,B.,1934,CourseNumber50,CourseName67,CourseID1147,RoomNumber79,7
NICHOLAS,EKAM,B.,1934,CourseNumber75,CourseName92,CourseID1401,RoomNumber71,8
NICHOLS,DAYNA,Y.,1935,CourseNumber1,CourseName2,CourseID332,RoomNumber3,1
NICHOLS,DAYNA,Y.,1935,CourseNumber179,CourseName208,CourseID1551,RoomNumber7,7
NICHOLS,DAYNA,Y.,1935,CourseNumber24,CourseName40,CourseID573,RoomNumber67,4
NICHOLS,DAYNA,Y.,1935,CourseNumber26,CourseName42,CourseID356,RoomNumber83,3
NICHOLS,DAYNA,Y.,1935,CourseNumber27,CourseName43,CourseID750,RoomNumber88,2
NICHOLS,DAYNA,Y.,1935,CourseNumber4,CourseName8,CourseID330,RoomNumber5,5
NICHOLS,DAYNA,Y.,1935,CourseNumber5,CourseName9,CourseID1320,RoomNumber8,8
NICHOLSON,ALANNAH,I.,1936,CourseNumber135,CourseName157,CourseID1762,RoomNumber7,5
NICHOLSON,ALANNAH,I.,1936,CourseNumber157,CourseName186,CourseID1268,RoomNumber17,4
NICHOLSON,ALANNAH,I.,1936,CourseNumber194,CourseName225,CourseID1270,RoomNumber59,3
NICHOLSON,ALANNAH,I.,1936,CourseNumber205,CourseName238,CourseID1692,RoomNumber66,6
NIELSEN,AYAZ,R.,1937,CourseNumber1,CourseName2,CourseID695,RoomNumber11,4
NIELSEN,AYAZ,R.,1937,CourseNumber12,CourseName23,CourseID69,RoomNumber31,8
NIELSEN,AYAZ,R.,1937,CourseNumber173,CourseName202,CourseID1055,RoomNumber7,2
NIELSEN,AYAZ,R.,1937,CourseNumber21,CourseName34,CourseID64,RoomNumber29,6
NIELSEN,AYAZ,R.,1937,CourseNumber26,CourseName42,CourseID1105,RoomNumber33,5
NIELSEN,AYAZ,R.,1937,CourseNumber5,CourseName9,CourseID1057,RoomNumber76,3
NIETO,AYESHA,J.,1938,CourseNumber10,CourseName18,CourseID184,RoomNumber57,4
NIETO,AYESHA,J.,1938,CourseNumber184,CourseName213,CourseID1124,RoomNumber61,7
NIETO,AYESHA,J.,1938,CourseNumber19,CourseName31,CourseID567,RoomNumber111,8
NIETO,AYESHA,J.,1938,CourseNumber58,CourseName75,CourseID178,RoomNumber6,6
NIETO,AYESHA,J.,1938,CourseNumber6,CourseName12,CourseID175,RoomNumber111,1
NIETO,AYESHA,J.,1938,CourseNumber7,CourseName15,CourseID176,RoomNumber3,3
NIETO,AYESHA,J.,1938,CourseNumber8,CourseName16,CourseID1482,RoomNumber31,2
NIETO,AYESHA,J.,1938,CourseNumber9,CourseName17,CourseID1509,RoomNumber7,5
NIETO,AYIBATONYE,C.,1939,CourseNumber131,CourseName15,CourseID649,RoomNumber102,5
NIETO,AYIBATONYE,C.,1939,CourseNumber132,CourseName154,CourseID1126,RoomNumber104,7
NIETO,AYIBATONYE,C.,1939,CourseNumber133,CourseName18,CourseID657,RoomNumber60,8
NIETO,AYIBATONYE,C.,1939,CourseNumber17,CourseName30,CourseID1258,RoomNumber24,6
NIETO,AYIBATONYE,C.,1939,CourseNumber6,CourseName12,CourseID409,RoomNumber111,3
NIETO,AYIBATONYE,C.,1939,CourseNumber8,CourseName16,CourseID798,RoomNumber91,4
NIETO,AYIBATONYE,C.,1939,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
NIETO,BREE,B.,1940,CourseNumber10,CourseName18,CourseID1575,RoomNumber27,7
NIETO,BREE,B.,1940,CourseNumber18,CourseName16,CourseID653,RoomNumber67,3
NIETO,BREE,B.,1940,CourseNumber19,CourseName31,CourseID567,RoomNumber111,8
NIETO,BREE,B.,1940,CourseNumber214,CourseName224,CourseID1480,RoomNumber101,4
NIETO,BREE,B.,1940,CourseNumber6,CourseName12,CourseID210,RoomNumber111,6
NIETO,BREE,B.,1940,CourseNumber7,CourseName15,CourseID20,RoomNumber11,5
NIETO,BREE,B.,1940,CourseNumber75,CourseName92,CourseID987,RoomNumber71,1
NIETO,BREE,B.,1940,CourseNumber9,CourseName17,CourseID56,RoomNumber7,2
NIETO,EVA-GRACE,I.,1941,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
NIETO,EVA-GRACE,I.,1941,CourseNumber24,CourseName40,CourseID452,RoomNumber79,2
NIETO,EVA-GRACE,I.,1941,CourseNumber26,CourseName42,CourseID356,RoomNumber83,3
NIETO,EVA-GRACE,I.,1941,CourseNumber45,CourseName62,CourseID1073,RoomNumber7,8
NIETO,EVA-GRACE,I.,1941,CourseNumber5,CourseName9,CourseID1215,RoomNumber8,4
NIETO,EVA-GRACE,I.,1941,CourseNumber73,CourseName90,CourseID1133,RoomNumber70,6
NIETO,EVA-GRACE,I.,1941,CourseNumber95,CourseName116,CourseID1206,RoomNumber50,1
NIEVES,AMADOU,D.,1942,CourseNumber137,CourseName159,CourseID679,RoomNumber7,7
NIEVES,AMADOU,D.,1942,CourseNumber29,CourseName46,CourseID690,RoomNumber17,5
NIEVES,AMADOU,D.,1942,CourseNumber97,CourseName120,CourseID1228,RoomNumber64,6
NIX,CATHAL,M.,1943,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
NIX,CATHAL,M.,1943,CourseNumber24,CourseName40,CourseID452,RoomNumber79,2
NIX,CATHAL,M.,1943,CourseNumber26,CourseName42,CourseID1196,RoomNumber83,8
NIX,CATHAL,M.,1943,CourseNumber3,CourseName7,CourseID9,RoomNumber7,1
NIX,CATHAL,M.,1943,CourseNumber5,CourseName9,CourseID1215,RoomNumber8,4
NIX,CATHAL,M.,1943,CourseNumber97,CourseName120,CourseID1180,RoomNumber64,3
NIXON,DANNII,J.,1944,CourseNumber14,CourseName25,CourseID40,RoomNumber18,8
NIXON,DANNII,J.,1944,CourseNumber168,CourseName198,CourseID1001,RoomNumber23,1
NIXON,DANNII,J.,1944,CourseNumber169,CourseName198,CourseID1005,RoomNumber78,7
NIXON,DANNII,J.,1944,CourseNumber175,CourseName204,CourseID1145,RoomNumber71,5
NIXON,DANNII,J.,1944,CourseNumber187,CourseName2,CourseID1162,RoomNumber37,4
NIXON,DANNII,J.,1944,CourseNumber3,CourseName7,CourseID1066,RoomNumber7,6
NOBLE,ABIOLA,J.,1945,CourseNumber111,CourseName131,CourseID868,RoomNumber91,1
NOBLE,ABIOLA,J.,1945,CourseNumber145,CourseName175,CourseID1477,RoomNumber19,3
NOBLE,ABIOLA,J.,1945,CourseNumber185,CourseName214,CourseID1130,RoomNumber78,6
NOBLE,ABIOLA,J.,1945,CourseNumber32,CourseName49,CourseID104,RoomNumber39,4
NOBLE,ABIOLA,J.,1945,CourseNumber33,CourseName50,CourseID1384,RoomNumber34,5
NOBLE,ABIOLA,J.,1945,CourseNumber35,CourseName52,CourseID438,RoomNumber7,2
NOBLE,ABIOLA,J.,1945,CourseNumber5,CourseName9,CourseID1320,RoomNumber8,8
NOEL,ALAINA,Q.,1946,CourseNumber113,CourseName133,CourseID483,RoomNumber59,6
NOEL,ALAINA,Q.,1946,CourseNumber27,CourseName43,CourseID1132,RoomNumber93,5
NOEL,ALAINA,Q.,1946,CourseNumber48,CourseName65,CourseID264,RoomNumber72,2
NOEL,ALAINA,Q.,1946,CourseNumber53,CourseName70,CourseID382,RoomNumber84,7
NOEL,ALAINA,Q.,1946,CourseNumber57,CourseName74,CourseID388,RoomNumber13,4
NOEL,ALAINA,Q.,1946,CourseNumber6,CourseName12,CourseID894,RoomNumber111,3
NOEL,ALAINA,Q.,1946,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
NOEL,ALANNAH,I.,1947,CourseNumber110,CourseName130,CourseID446,RoomNumber50,4
NOEL,ALANNAH,I.,1947,CourseNumber156,CourseName183,CourseID862,RoomNumber59,7
NOEL,ALANNAH,I.,1947,CourseNumber33,CourseName50,CourseID1156,RoomNumber11,2
NOEL,ALANNAH,I.,1947,CourseNumber35,CourseName52,CourseID718,RoomNumber7,3
NOEL,ALANNAH,I.,1947,CourseNumber38,CourseName55,CourseID728,RoomNumber35,1
NOEL,ALANNAH,I.,1947,CourseNumber39,CourseName56,CourseID118,RoomNumber36,6
NOEL,ALANNAH,I.,1947,CourseNumber5,CourseName9,CourseID1320,RoomNumber8,8
NOEL,ALANNAH,I.,1947,CourseNumber94,CourseName114,CourseID528,RoomNumber26,5
NOLAN,BETHAN,I.,1948,CourseNumber143,CourseName171,CourseID722,RoomNumber106,2
NOLAN,BETHAN,I.,1948,CourseNumber15,CourseName26,CourseID1420,RoomNumber83,6
NOLAN,BETHAN,I.,1948,CourseNumber24,CourseName40,CourseID573,RoomNumber67,4
NOLAN,BETHAN,I.,1948,CourseNumber35,CourseName52,CourseID493,RoomNumber7,5
NOLAN,BETHAN,I.,1948,CourseNumber39,CourseName56,CourseID534,RoomNumber95,1
NOLAN,BETHAN,I.,1948,CourseNumber47,CourseName64,CourseID136,RoomNumber48,3
NOLAN,BETHAN,I.,1948,CourseNumber49,CourseName66,CourseID1433,RoomNumber49,8
NORMAN,CLAYTON,R.,1949,CourseNumber12,CourseName23,CourseID36,RoomNumber17,1
NORMAN,CLAYTON,R.,1949,CourseNumber136,CourseName158,CourseID675,RoomNumber29,4
NORMAN,CLAYTON,R.,1949,CourseNumber138,CourseName162,CourseID686,RoomNumber28,8
NORMAN,CLAYTON,R.,1949,CourseNumber203,CourseName172,CourseID1356,RoomNumber7,2
NORMAN,CLAYTON,R.,1949,CourseNumber5,CourseName9,CourseID1057,RoomNumber76,3
NORMAN,CLAYTON,R.,1949,CourseNumber91,CourseName110,CourseID878,RoomNumber54,7
NORMAN,CLAYTON,R.,1949,CourseNumber92,CourseName111,CourseID882,RoomNumber54,5
NORRIS,DEBBIE,F.,1950,CourseNumber15,CourseName26,CourseID632,RoomNumber63,3
NORRIS,DEBBIE,F.,1950,CourseNumber27,CourseName43,CourseID144,RoomNumber50,5
NORRIS,DEBBIE,F.,1950,CourseNumber35,CourseName52,CourseID1028,RoomNumber7,6
NORRIS,DEBBIE,F.,1950,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
NORRIS,DEBBIE,F.,1950,CourseNumber48,CourseName65,CourseID462,RoomNumber26,8
NORRIS,DEBBIE,F.,1950,CourseNumber49,CourseName66,CourseID1487,RoomNumber68,4
NORRIS,DEBBIE,F.,1950,CourseNumber62,CourseName79,CourseID758,RoomNumber46,2
NORTH,AARRON,Q.,1951,CourseNumber48,CourseName65,CourseID481,RoomNumber79,4
NORTH,AARRON,Q.,1951,CourseNumber53,CourseName70,CourseID211,RoomNumber16,2
NORTH,AARRON,Q.,1951,CourseNumber57,CourseName74,CourseID219,RoomNumber60,7
NORTH,AARRON,Q.,1951,CourseNumber6,CourseName12,CourseID1272,RoomNumber111,6
NORTH,AARRON,Q.,1951,CourseNumber64,CourseName81,CourseID205,RoomNumber59,1
NORTH,AARRON,Q.,1951,CourseNumber66,CourseName83,CourseID485,RoomNumber39,5
NORTH,AARRON,Q.,1951,CourseNumber9,CourseName17,CourseID24,RoomNumber7,3
NORTH,CAROLINA,E.,1952,CourseNumber3,CourseName7,CourseID1066,RoomNumber7,6
NORTH,CAROLINA,E.,1952,CourseNumber31,CourseName48,CourseID1351,RoomNumber41,8
NORTH,CAROLINA,E.,1952,CourseNumber32,CourseName49,CourseID104,RoomNumber39,4
NORTH,CAROLINA,E.,1952,CourseNumber43,CourseName60,CourseID126,RoomNumber45,7
NORTH,CAROLINA,E.,1952,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
NORTH,CAROLINA,E.,1952,CourseNumber61,CourseName78,CourseID1198,RoomNumber5,2
NORTH,CAROLINA,E.,1952,CourseNumber73,CourseName90,CourseID600,RoomNumber72,1
NORTON,BRODIE,F.,1953,CourseNumber16,CourseName27,CourseID673,RoomNumber97,5
NORTON,BRODIE,F.,1953,CourseNumber179,CourseName208,CourseID1551,RoomNumber7,7
NORTON,BRODIE,F.,1953,CourseNumber22,CourseName37,CourseID67,RoomNumber25,2
NORTON,BRODIE,F.,1953,CourseNumber24,CourseName40,CourseID573,RoomNumber67,4
NORTON,CALLAN,G.,1954,CourseNumber35,CourseName52,CourseID821,RoomNumber7,1
NORTON,CALLAN,G.,1954,CourseNumber47,CourseName64,CourseID1429,RoomNumber48,6
NORTON,CALLAN,G.,1954,CourseNumber48,CourseName65,CourseID565,RoomNumber56,7
NORTON,CALLAN,G.,1954,CourseNumber49,CourseName66,CourseID1441,RoomNumber68,2
NORWOOD,ANIS,M.,1955,CourseNumber122,CourseName144,CourseID669,RoomNumber27,1
NORWOOD,ANIS,M.,1955,CourseNumber172,CourseName201,CourseID1049,RoomNumber7,8
NORWOOD,ANIS,M.,1955,CourseNumber26,CourseName42,CourseID356,RoomNumber83,3
NORWOOD,ANIS,M.,1955,CourseNumber31,CourseName48,CourseID454,RoomNumber52,7
NORWOOD,ANIS,M.,1955,CourseNumber4,CourseName8,CourseID330,RoomNumber5,5
NORWOOD,ANIS,M.,1955,CourseNumber50,CourseName67,CourseID928,RoomNumber51,2
NORWOOD,ANIS,M.,1955,CourseNumber61,CourseName78,CourseID1592,RoomNumber102,4
NOVAK,ABHIRAM,F.,1956,CourseNumber111,CourseName131,CourseID1154,RoomNumber67,5
NOVAK,ABHIRAM,F.,1956,CourseNumber15,CourseName26,CourseID632,RoomNumber63,3
NOVAK,ABHIRAM,F.,1956,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
NOVAK,ABHIRAM,F.,1956,CourseNumber39,CourseName56,CourseID838,RoomNumber65,8
NOVAK,ABHIRAM,F.,1956,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
NOVAK,ABHIRAM,F.,1956,CourseNumber5,CourseName9,CourseID12,RoomNumber8,2
NOVAK,ALEXANDRE,A.,1957,CourseNumber10,CourseName18,CourseID748,RoomNumber13,6
NOVAK,ALEXANDRE,A.,1957,CourseNumber124,CourseName147,CourseID626,RoomNumber32,4
NOVAK,ALEXANDRE,A.,1957,CourseNumber27,CourseName43,CourseID969,RoomNumber88,3
NOVAK,ALEXANDRE,A.,1957,CourseNumber6,CourseName12,CourseID831,RoomNumber111,1
NOVAK,ALEXANDRE,A.,1957,CourseNumber7,CourseName15,CourseID1085,RoomNumber11,7
NOVAK,ALEXANDRE,A.,1957,CourseNumber8,CourseName16,CourseID1482,RoomNumber31,2
NOVAK,ALEXANDRE,A.,1957,CourseNumber9,CourseName17,CourseID1509,RoomNumber7,5
NOWAK,BRENDAN,I.,1958,CourseNumber186,CourseName217,CourseID1355,RoomNumber23,8
NOWAK,BRENDAN,I.,1958,CourseNumber187,CourseName2,CourseID1559,RoomNumber37,1
NOWAK,BRENDAN,I.,1958,CourseNumber220,CourseName257,CourseID1547,RoomNumber74,5
NOWAK,BRENDAN,I.,1958,CourseNumber222,CourseName259,CourseID1561,RoomNumber53,6
NOWAK,BRENDAN,I.,1958,CourseNumber24,CourseName40,CourseID83,RoomNumber26,7
NOWAK,BRENDAN,I.,1958,CourseNumber84,CourseName100,CourseID308,RoomNumber7,2
NUNEZ,CLARK,H.,1959,CourseNumber124,CourseName147,CourseID1588,RoomNumber32,1
NUNEZ,CLARK,H.,1959,CourseNumber27,CourseName43,CourseID541,RoomNumber50,3
NUNEZ,CLARK,H.,1959,CourseNumber35,CourseName52,CourseID1158,RoomNumber7,5
NUNEZ,CLARK,H.,1959,CourseNumber47,CourseName64,CourseID460,RoomNumber43,7
NUNEZ,CLARK,H.,1959,CourseNumber48,CourseName65,CourseID264,RoomNumber72,2
NUNEZ,CLARK,H.,1959,CourseNumber49,CourseName66,CourseID1437,RoomNumber80,8
NUNEZ,CLARK,H.,1959,CourseNumber75,CourseName92,CourseID1485,RoomNumber71,4
NUNEZ,ESHAN,V.,1960,CourseNumber10,CourseName18,CourseID1139,RoomNumber57,1
NUNEZ,ESHAN,V.,1960,CourseNumber146,CourseName176,CourseID1256,RoomNumber106,5
NUNEZ,ESHAN,V.,1960,CourseNumber48,CourseName65,CourseID180,RoomNumber17,8
NUNEZ,ESHAN,V.,1960,CourseNumber6,CourseName12,CourseID202,RoomNumber111,7
NUNEZ,ESHAN,V.,1960,CourseNumber7,CourseName15,CourseID50,RoomNumber25,4
NUNEZ,ESHAN,V.,1960,CourseNumber9,CourseName17,CourseID1069,RoomNumber7,6
NUNEZ,ESHAN,V.,1960,CourseNumber99,CourseName123,CourseID876,RoomNumber93,2
OBRIEN,BILLI,G.,1961,CourseNumber145,CourseName175,CourseID1600,RoomNumber19,2
OBRIEN,BILLI,G.,1961,CourseNumber24,CourseName40,CourseID1389,RoomNumber79,1
OBRIEN,BILLI,G.,1961,CourseNumber33,CourseName50,CourseID1384,RoomNumber34,5
OBRIEN,BILLI,G.,1961,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
OBRIEN,BILLI,G.,1961,CourseNumber39,CourseName56,CourseID118,RoomNumber36,6
OBRIEN,BILLI,G.,1961,CourseNumber5,CourseName9,CourseID1057,RoomNumber76,3
OBRIEN,BILLI,G.,1961,CourseNumber58,CourseName75,CourseID819,RoomNumber6,8
OCAMPO,BAYLY,I.,1962,CourseNumber138,CourseName162,CourseID1318,RoomNumber28,5
OCAMPO,BAYLY,I.,1962,CourseNumber27,CourseName43,CourseID1549,RoomNumber61,6
OCAMPO,BAYLY,I.,1962,CourseNumber35,CourseName52,CourseID140,RoomNumber7,7
OCAMPO,BAYLY,I.,1962,CourseNumber47,CourseName64,CourseID1293,RoomNumber69,4
OCAMPO,BAYLY,I.,1962,CourseNumber48,CourseName65,CourseID462,RoomNumber26,8
OCAMPO,BAYLY,I.,1962,CourseNumber49,CourseName66,CourseID1441,RoomNumber68,2
OCAMPO,BAYLY,I.,1962,CourseNumber75,CourseName92,CourseID987,RoomNumber71,1
OCHOA,ADRYELL,J.,1963,CourseNumber156,CourseName183,CourseID862,RoomNumber59,7
OCHOA,ADRYELL,J.,1963,CourseNumber187,CourseName2,CourseID1559,RoomNumber37,1
OCHOA,ADRYELL,J.,1963,CourseNumber72,CourseName40,CourseID320,RoomNumber31,5
OCHOA,ADRYELL,J.,1963,CourseNumber84,CourseName100,CourseID308,RoomNumber7,2
OCHOA,ADRYELL,J.,1963,CourseNumber86,CourseName42,CourseID1456,RoomNumber53,3
OCHOA,ANDREA,K.,1964,CourseNumber1,CourseName2,CourseID3,RoomNumber3,5
OCHOA,ANDREA,K.,1964,CourseNumber2,CourseName3,CourseID5,RoomNumber4,3
OCHOA,ANDREA,K.,1964,CourseNumber227,CourseName266,CourseID1583,RoomNumber82,1
OCHOA,ANDREA,K.,1964,CourseNumber26,CourseName42,CourseID1196,RoomNumber83,8
OCHOA,ANDREA,K.,1964,CourseNumber5,CourseName9,CourseID1299,RoomNumber100,4
OCHOA,ANDREA,K.,1964,CourseNumber84,CourseName100,CourseID308,RoomNumber7,2
OCHOA,BARCLAY,J.,1965,CourseNumber20,CourseName32,CourseID61,RoomNumber24,1
OCHOA,BARCLAY,J.,1965,CourseNumber25,CourseName41,CourseID151,RoomNumber7,5
OCHOA,BARCLAY,J.,1965,CourseNumber72,CourseName40,CourseID250,RoomNumber31,7
OCHOA,BARCLAY,J.,1965,CourseNumber89,CourseName27,CourseID312,RoomNumber21,3
OCONNELL,AIRYN,L.,1966,CourseNumber16,CourseName27,CourseID911,RoomNumber87,4
OCONNELL,AIRYN,L.,1966,CourseNumber178,CourseName207,CourseID1103,RoomNumber7,7
OCONNELL,AIRYN,L.,1966,CourseNumber224,CourseName261,CourseID1729,RoomNumber103,5
OCONNELL,AIRYN,L.,1966,CourseNumber50,CourseName67,CourseID928,RoomNumber51,2
OCONNELL,AIRYN,L.,1966,CourseNumber71,CourseName88,CourseID243,RoomNumber68,3
OCONNELL,AIRYN,L.,1966,CourseNumber73,CourseName90,CourseID1143,RoomNumber97,8
OCONNOR,HASSAN,M.,1967,CourseNumber10,CourseName18,CourseID1575,RoomNumber27,7
OCONNOR,HASSAN,M.,1967,CourseNumber146,CourseName176,CourseID1256,RoomNumber106,5
OCONNOR,HASSAN,M.,1967,CourseNumber27,CourseName43,CourseID1186,RoomNumber36,1
OCONNOR,HASSAN,M.,1967,CourseNumber6,CourseName12,CourseID894,RoomNumber111,3
OCONNOR,HASSAN,M.,1967,CourseNumber7,CourseName15,CourseID1363,RoomNumber84,2
OCONNOR,HASSAN,M.,1967,CourseNumber8,CourseName16,CourseID798,RoomNumber91,4
OCONNOR,HASSAN,M.,1967,CourseNumber9,CourseName17,CourseID1647,RoomNumber7,6
ODELL,ABBAD,W.,1968,CourseNumber1,CourseName2,CourseID1016,RoomNumber102,7
ODELL,ABBAD,W.,1968,CourseNumber117,CourseName137,CourseID543,RoomNumber22,5
ODELL,ABBAD,W.,1968,CourseNumber13,CourseName24,CourseID792,RoomNumber7,1
ODELL,ABBAD,W.,1968,CourseNumber26,CourseName42,CourseID1338,RoomNumber83,2
ODELL,ABBAD,W.,1968,CourseNumber5,CourseName9,CourseID1215,RoomNumber8,4
ODELL,ABBAD,W.,1968,CourseNumber72,CourseName40,CourseID1080,RoomNumber79,3
ODELL,CAELYN,X.,1969,CourseNumber125,CourseName148,CourseID616,RoomNumber85,5
ODELL,CAELYN,X.,1969,CourseNumber13,CourseName24,CourseID38,RoomNumber7,3
ODELL,CAELYN,X.,1969,CourseNumber16,CourseName27,CourseID379,RoomNumber87,1
ODELL,CAELYN,X.,1969,CourseNumber213,CourseName250,CourseID1471,RoomNumber78,4
ODOM,AMEER,N.,1970,CourseNumber120,CourseName142,CourseID571,RoomNumber22,6
ODOM,AMEER,N.,1970,CourseNumber138,CourseName162,CourseID686,RoomNumber28,8
ODOM,AMEER,N.,1970,CourseNumber24,CourseName40,CourseID1367,RoomNumber79,5
ODOM,AMEER,N.,1970,CourseNumber35,CourseName52,CourseID1311,RoomNumber7,4
ODOM,AMEER,N.,1970,CourseNumber47,CourseName64,CourseID460,RoomNumber43,7
ODOM,AMEER,N.,1970,CourseNumber49,CourseName66,CourseID142,RoomNumber49,2
ODOM,AMEER,N.,1970,CourseNumber75,CourseName92,CourseID987,RoomNumber71,1
ODONNELL,COEN,J.,1971,CourseNumber1,CourseName2,CourseID332,RoomNumber3,1
ODONNELL,COEN,J.,1971,CourseNumber117,CourseName137,CourseID543,RoomNumber22,5
ODONNELL,COEN,J.,1971,CourseNumber12,CourseName23,CourseID1365,RoomNumber12,4
ODONNELL,COEN,J.,1971,CourseNumber13,CourseName24,CourseID38,RoomNumber7,3
ODONNELL,COEN,J.,1971,CourseNumber26,CourseName42,CourseID1196,RoomNumber83,8
ODONNELL,COEN,J.,1971,CourseNumber31,CourseName48,CourseID880,RoomNumber52,2
OGDEN,ALEXA,R.,1972,CourseNumber1,CourseName2,CourseID1297,RoomNumber6,5
OGDEN,ALEXA,R.,1972,CourseNumber111,CourseName131,CourseID1405,RoomNumber4,2
OGDEN,ALEXA,R.,1972,CourseNumber13,CourseName24,CourseID336,RoomNumber7,8
OGDEN,ALEXA,R.,1972,CourseNumber21,CourseName34,CourseID64,RoomNumber29,6
OGDEN,ALEXA,R.,1972,CourseNumber26,CourseName42,CourseID356,RoomNumber83,3
OGDEN,ALEXA,R.,1972,CourseNumber5,CourseName9,CourseID1299,RoomNumber100,4
OGDEN,ALEXA,R.,1972,CourseNumber73,CourseName90,CourseID909,RoomNumber72,7
OH,BECKY,Q.,1973,CourseNumber134,CourseName155,CourseID659,RoomNumber7,2
OH,BECKY,Q.,1973,CourseNumber161,CourseName192,CourseID965,RoomNumber75,8
OH,BECKY,Q.,1973,CourseNumber167,CourseName97,CourseID999,RoomNumber105,7
